"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
2054, 3.640198432159918e-01, 3.185043697366188e-02, 7.332185279897349e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625480852208055e+05, 1.000000000000000e-10, 7.730585064467610e+11, 1.050192340883222e+05, 4.989600345809074e+02, 0.000000000000000e+00, 1.030005852971219e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666626175423230e-05, 3.176511426548418e-03, 2.779141461487825e-04, -8.181812101454057e+02, 1.587078359771061e-01, 9.484716251689271e-23
2055, 3.610360830626303e-01, 3.158926437321342e-02, 7.333696200299888e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626075044930823e+05, 1.000000000000000e-10, 7.729097030810157e+11, 1.050430017972329e+05, 4.989701368462819e+02, 0.000000000000000e+00, 1.031173494292903e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666662951944723e-05, 3.176810052058288e-03, 2.781693532194730e-04, -8.239185937501470e+02, 1.587299559847893e-01, 9.488496082156580e-23
2056, 3.580523390428058e-01, 3.132790753407070e-02, 7.334630194916085e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626406612288391e+05, 1.000000000000000e-10, 7.728106074976046e+11, 1.050562644915356e+05, 4.989695895783946e+02, 0.000000000000000e+00, 1.031825053513983e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666660959668233e-05, 3.176865592038396e-03, 2.783405502935509e-04, -8.285533567733274e+02, 1.587419307133004e-01, 9.490920932122918e-23
2057, 3.550686060400819e-01, 3.106642486672536e-02, 7.335326806179006e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626648019974010e+05, 1.000000000000000e-10, 7.727354891853778e+11, 1.050659207989603e+05, 4.989680628417470e+02, 0.000000000000000e+00, 1.032299440995181e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666655401723040e-05, 3.176983187529462e-03, 2.784547700484382e-04, -8.330918644717304e+02, 1.587529636060817e-01, 9.492744465279425e-23
2058, 3.520848789903110e-01, 3.080487432344082e-02, 7.335671027053010e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626743173167152e+05, 1.000000000000000e-10, 7.726935006855011e+11, 1.050697269266860e+05, 4.989627239535758e+02, 0.000000000000000e+00, 1.032486425446430e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666635965916978e-05, 3.177065658741157e-03, 2.785033103178995e-04, -8.371770603891322e+02, 1.587599958727811e-01, 9.493705333648770e-23
2059, 3.491011527393209e-01, 3.054331465216092e-02, 7.335620736341718e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626675299516056e+05, 1.000000000000000e-10, 7.726887498468530e+11, 1.050670119806422e+05, 4.989532516645977e+02, 0.000000000000000e+00, 1.032353047711165e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666601482512961e-05, 3.177187712704413e-03, 2.784926688005862e-04, -8.404367920224799e+02, 1.587645078587672e-01, 9.493698416423720e-23
2060, 3.461174221982152e-01, 3.028180388560120e-02, 7.335586939749786e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626644981909032e+05, 1.000000000000000e-10, 7.726885318207899e+11, 1.050657992763612e+05, 4.989497914032963e+02, 0.000000000000000e+00, 1.032293470928450e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666588885513596e-05, 3.177548557576283e-03, 2.784437399803571e-04, -8.441548735078924e+02, 1.587737326103958e-01, 9.493656655022177e-23
2061, 3.431336827820023e-01, 3.002039434959798e-02, 7.335384370372930e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626575336695193e+05, 1.000000000000000e-10, 7.727102534395844e+11, 1.050630134678076e+05, 4.989503401217087e+02, 0.000000000000000e+00, 1.032156611915506e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666590883113115e-05, 3.177894639548133e-03, 2.783616474191256e-04, -8.493899532784878e+02, 1.587798232745033e-01, 9.493126508298558e-23
2062, 3.401499338698074e-01, 2.975909307531260e-02, 7.334808667604307e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626301899674683e+05, 1.000000000000000e-10, 7.727573150749521e+11, 1.050520759869872e+05, 4.989375554937522e+02, 0.000000000000000e+00, 1.031619283954742e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666544340598532e-05, 3.177881755491534e-03, 2.782518316626568e-04, -8.532473709946248e+02, 1.587758058367432e-01, 9.491802864545628e-23
2063, 3.371661767503909e-01, 2.949788608418363e-02, 7.333966117138437e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625888657061257e+05, 1.000000000000000e-10, 7.728237504313431e+11, 1.050355462824502e+05, 4.989163593972828e+02, 0.000000000000000e+00, 1.030807225622777e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666467174672427e-05, 3.177815105007498e-03, 2.781524456323307e-04, -8.554054214206838e+02, 1.587694128642681e-01, 9.489896991155308e-23
2064, 3.341824125778485e-01, 2.923675914873965e-02, 7.333568807732284e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625708294445806e+05, 1.000000000000000e-10, 7.728578950808036e+11, 1.050283317778322e+05, 4.989091185141750e+02, 0.000000000000000e+00, 1.030452797110583e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666440813309315e-05, 3.178163059001363e-03, 2.781045407352133e-04, -8.590141312113761e+02, 1.587752036584373e-01, 9.488963267517375e-23
2065, 3.311986426660265e-01, 2.897569817404684e-02, 7.334338921516650e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626074538068119e+05, 1.000000000000000e-10, 7.727945932101222e+11, 1.050429815227247e+05, 4.989263149036306e+02, 0.000000000000000e+00, 1.031172498262800e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666503418634235e-05, 3.178752920620309e-03, 2.780929109263706e-04, -8.665976376305415e+02, 1.587944088846416e-01, 9.490735367048245e-23
2066, 3.282148682012815e-01, 2.871468907025177e-02, 7.333849727513022e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625804711600024e+05, 1.000000000000000e-10, 7.728271390324899e+11, 1.050321884640009e+05, 4.989083274859034e+02, 0.000000000000000e+00, 1.030642265357281e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666437933457057e-05, 3.178296732920076e-03, 2.780049598134774e-04, -8.699945972402248e+02, 1.587815138747090e-01, 9.489702726722580e-23
2067, 3.252310904408093e-01, 2.845371761151071e-02, 7.333141032142757e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625445948298159e+05, 1.000000000000000e-10, 7.728807480995117e+11, 1.050178379319263e+05, 4.988883710323126e+02, 0.000000000000000e+00, 1.029937263697197e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666365278305202e-05, 3.177980837068171e-03, 2.779444510613806e-04, -8.727012505122073e+02, 1.587702061871816e-01, 9.488127557837561e-23
2068, 3.222473106185697e-01, 2.819276977572445e-02, 7.333367717336401e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625537848963551e+05, 1.000000000000000e-10, 7.728588069238208e+11, 1.050215139585420e+05, 4.988904121224635e+02, 0.000000000000000e+00, 1.030117856643373e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666372709342134e-05, 3.178150969936895e-03, 2.779415902723311e-04, -8.783646814486633e+02, 1.587764290734558e-01, 9.488689073373198e-23
2069, 3.192635299737484e-01, 2.793183137578725e-02, 7.333281159435047e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625470266293726e+05, 1.000000000000000e-10, 7.728605016634160e+11, 1.050188106517490e+05, 4.988834588999311e+02, 0.000000000000000e+00, 1.029985050712078e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666347394541654e-05, 3.177847535272994e-03, 2.779125315313155e-04, -8.827184371493170e+02, 1.587694141928202e-01, 9.488555864219826e-23
2070, 3.162797497529334e-01, 2.767088824150109e-02, 7.333369410472943e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625492006263672e+05, 1.000000000000000e-10, 7.728491286797394e+11, 1.050196802505468e+05, 4.988815861597735e+02, 0.000000000000000e+00, 1.030027771678303e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666340576369469e-05, 3.177655719085527e-03, 2.779074112754806e-04, -8.872699235790531e+02, 1.587660089854508e-01, 9.488809253277060e-23
2071, 3.132959709983599e-01, 2.740992811970977e-02, 7.333540771342114e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625529954886636e+05, 1.000000000000000e-10, 7.728262757856324e+11, 1.050211981954654e+05, 4.988771395489464e+02, 0.000000000000000e+00, 1.030102344083140e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666324387331617e-05, 3.179113220139957e-03, 2.780544409596938e-04, -8.934222427560341e+02, 1.588052775489108e-01, 9.489311267264018e-23
2072, 3.103121939421062e-01, 2.714894854323445e-02, 7.333904941078915e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625666391937817e+05, 1.000000000000000e-10, 7.727889898845415e+11, 1.050266556775126e+05, 4.988782906125814e+02, 0.000000000000000e+00, 1.030370454971517e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666328578084195e-05, 3.179982287680574e-03, 2.781507263039372e-04, -8.991103358678240e+02, 1.588307199819382e-01, 9.490239817946482e-23
2073, 3.073284185005667e-01, 2.688795066469421e-02, 7.334305827209124e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625816891898569e+05, 1.000000000000000e-10, 7.727480009848998e+11, 1.050326756759427e+05, 4.988796159287820e+02, 0.000000000000000e+00, 1.030666200722605e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666333403243046e-05, 3.180964548302596e-03, 2.782556973708213e-04, -9.053534231031811e+02, 1.588593440209062e-01, 9.491261330491733e-23
2074, 3.043446445532459e-01, 2.662693561552728e-02, 7.334935518245773e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626077205617314e+05, 1.000000000000000e-10, 7.726884172744420e+11, 1.050430882246925e+05, 4.988862408335311e+02, 0.000000000000000e+00, 1.031177740233208e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666357522831334e-05, 3.181949028798933e-03, 2.783596539923130e-04, -9.129797364520800e+02, 1.588893466605469e-01, 9.492806939536821e-23
2075, 3.013608720169653e-01, 2.636590453531755e-02, 7.335114654116167e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626107394081184e+05, 1.000000000000000e-10, 7.726625810145388e+11, 1.050442957632473e+05, 4.988797920716165e+02, 0.000000000000000e+00, 1.031237063238188e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666334044536399e-05, 3.182506097111652e-03, 2.784250134831365e-04, -9.193821573379662e+02, 1.589066301893734e-01, 9.493355418307273e-23
2076, 2.983771007635985e-01, 2.610485854500675e-02, 7.335179314531056e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626082364675819e+05, 1.000000000000000e-10, 7.726459860714795e+11, 1.050432945870327e+05, 4.988706396144268e+02, 0.000000000000000e+00, 1.031187878240053e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666300722497981e-05, 3.182848417821277e-03, 2.784703739834127e-04, -9.249028615934138e+02, 1.589178961124629e-01, 9.493642379149538e-23
2077, 2.953933307364290e-01, 2.584379878788458e-02, 7.335219020028989e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626045409234481e+05, 1.000000000000000e-10, 7.726313503149487e+11, 1.050418163693792e+05, 4.988609189309955e+02, 0.000000000000000e+00, 1.031115257525067e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666265331316372e-05, 3.183245026362620e-03, 2.785192674687788e-04, -9.306096763634868e+02, 1.589303674871169e-01, 9.493872542835926e-23
2078, 2.924095618050234e-01, 2.558272639194629e-02, 7.335375954315114e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626066704843852e+05, 1.000000000000000e-10, 7.726076064625016e+11, 1.050426681937540e+05, 4.988542915832521e+02, 0.000000000000000e+00, 1.031157105283409e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666241202176534e-05, 3.183769804898160e-03, 2.785781647851502e-04, -9.366104209589831e+02, 1.589466341379916e-01, 9.494366218347889e-23
2079, 2.894257938830259e-01, 2.532164248677538e-02, 7.335560852257074e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626105505888263e+05, 1.000000000000000e-10, 7.725826688085544e+11, 1.050442202355305e+05, 4.988490881709415e+02, 0.000000000000000e+00, 1.031233352771881e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666222257243052e-05, 3.184449447825149e-03, 2.786493944242451e-04, -9.426800196462628e+02, 1.589667569541542e-01, 9.494912638237767e-23
2080, 2.864420268687000e-01, 2.506054821846400e-02, 7.336881152048551e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626700647280851e+05, 1.000000000000000e-10, 7.724677601901116e+11, 1.050680258912340e+05, 4.988723497464829e+02, 0.000000000000000e+00, 1.032402858313776e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666306948729143e-05, 3.185453603181122e-03, 2.787474710570994e-04, -9.536814471530286e+02, 1.590010975806384e-01, 9.498031862245440e-23
2081, 2.834582606007968e-01, 2.479944533117742e-02, 7.335994857918358e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626203085303569e+05, 1.000000000000000e-10, 7.725249777190747e+11, 1.050481234121427e+05, 4.988381105702943e+02, 0.000000000000000e+00, 1.031425104964546e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666182288908508e-05, 3.185280935386111e-03, 2.787399821572641e-04, -9.570781463345363e+02, 1.589946346234442e-01, 9.496181366311420e-23
2082, 2.804744948282981e-01, 2.453833689450024e-02, 7.336181573316943e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626239137910082e+05, 1.000000000000000e-10, 7.724989746065449e+11, 1.050495655164032e+05, 4.988322623816272e+02, 0.000000000000000e+00, 1.031495951529148e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666160996051905e-05, 3.185959568135834e-03, 2.788036026894850e-04, -9.642127163543041e+02, 1.590148735181509e-01, 9.496741947233212e-23
2083, 2.774907292519921e-01, 2.427722613673148e-02, 7.336315056818933e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626244132126278e+05, 1.000000000000000e-10, 7.724761866215577e+11, 1.050497652850511e+05, 4.988241347721740e+02, 0.000000000000000e+00, 1.031505765606259e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666131403757035e-05, 3.186516401692457e-03, 2.788531063013312e-04, -9.712647696337566e+02, 1.590319825850799e-01, 9.497194195428418e-23
2084, 2.745069636120411e-01, 2.401611626016752e-02, 7.336272462450687e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626162296108789e+05, 1.000000000000000e-10, 7.724672145730652e+11, 1.050464918443515e+05, 4.988114870653722e+02, 0.000000000000000e+00, 1.031344950584531e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666085353457307e-05, 3.187070528540653e-03, 2.788989040944859e-04, -9.775806694485336e+02, 1.590480891940682e-01, 9.497248931122813e-23
2085, 2.715231976089956e-01, 2.375501050940963e-02, 7.336437691801404e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626187370314242e+05, 1.000000000000000e-10, 7.724428386882944e+11, 1.050474948125696e+05, 4.988050154325063e+02, 0.000000000000000e+00, 1.031394223618808e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666061790000100e-05, 3.187867067623102e-03, 2.789624414126754e-04, -9.845047610039443e+02, 1.590711470756503e-01, 9.497761886722158e-23
2086, 2.685394309574496e-01, 2.349391208940956e-02, 7.336864838675597e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626346610042134e+05, 1.000000000000000e-10, 7.723989082486486e+11, 1.050538644016853e+05, 4.988062188153826e+02, 0.000000000000000e+00, 1.031707143786316e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666066171574557e-05, 3.188842158612702e-03, 2.790381385180322e-04, -9.926219891934013e+02, 1.590998222833476e-01, 9.498853936764494e-23
2087, 2.655556633864135e-01, 2.323282422417300e-02, 7.337266520189188e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626490338900212e+05, 1.000000000000000e-10, 7.723563533415631e+11, 1.050596135560084e+05, 4.988062075379675e+02, 0.000000000000000e+00, 1.031989583721001e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666066130512977e-05, 3.189694958511097e-03, 2.790996487179181e-04, -1.001132978624066e+03, 1.591254248966417e-01, 9.499896024684328e-23
2088, 2.625718946035611e-01, 2.297175015174918e-02, 7.336945350733799e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626278266784431e+05, 1.000000000000000e-10, 7.723706652678031e+11, 1.050511306713772e+05, 4.987877652777955e+02, 0.000000000000000e+00, 1.031572843232480e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.665998980740489e-05, 3.190322361370198e-03, 2.791379598451763e-04, -1.007047072224858e+03, 1.591415631768298e-01, 9.499304250669831e-23
2089, 2.595881243398226e-01, 2.271069307688467e-02, 7.338210746099340e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626843291758174e+05, 1.000000000000000e-10, 7.722594556078137e+11, 1.050737316703269e+05, 4.988090468161728e+02, 0.000000000000000e+00, 1.032683167344246e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.666076468438009e-05, 3.191545359461232e-03, 2.792253140305336e-04, -1.019615454944835e+03, 1.591811197634238e-01, 9.502308115413482e-23
2090, 2.566043523678035e-01, 2.244965547124268e-02, 7.336961234052451e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626164199311304e+05, 1.000000000000000e-10, 7.723446143969902e+11, 1.050465679724521e+05, 4.987650216194012e+02, 0.000000000000000e+00, 1.031348690546019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.665916167391859e-05, 3.191461469213765e-03, 2.791982479539200e-04, -1.023350884338798e+03, 1.591750029190639e-01, 9.499643425005786e-23
2091, 2.536205789005131e-01, 2.218863500182633e-02, 7.337015871290173e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626133481807931e+05, 1.000000000000000e-10, 7.723286232492854e+11, 1.050453392723172e+05, 4.987554735489664e+02, 0.000000000000000e+00, 1.031288327931562e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.665881400715066e-05, 3.192426625045098e-03, 2.792664882867460e-04, -1.030945284825372e+03, 1.592017036818482e-01, 9.499910132717915e-23
2092, 2.506368043060388e-01, 2.192762743845497e-02, 7.337251982989992e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626189673308459e+05, 1.000000000000000e-10, 7.722979054197719e+11, 1.050475869323383e+05, 4.987500952211906e+02, 0.000000000000000e+00, 1.031398749206395e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.665861816854000e-05, 3.193436845937279e-03, 2.793432486871815e-04, -1.039215924038080e+03, 1.592305974328246e-01, 9.500592854987473e-23
2093, 2.476530289532917e-01, 2.166662850243975e-02, 7.337669806220194e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626333211143236e+05, 1.000000000000000e-10, 7.722524971685931e+11, 1.050533284457294e+05, 4.987489535692385e+02, 0.000000000000000e+00, 1.031680813763381e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.665857659793932e-05, 3.194557331174506e-03, 2.794342289867855e-04, -1.048333353017435e+03, 1.592632972964373e-01, 9.501691459020453e-23
2094, 2.446692532135654e-01, 2.140563397720396e-02, 7.338262683272605e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626557425693889e+05, 1.000000000000000e-10, 7.721922121338514e+11, 1.050622970277555e+05, 4.987512339725330e+02, 0.000000000000000e+00, 1.032121415211755e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.665865963347087e-05, 3.195693932546284e-03, 2.795311895796409e-04, -1.058646030343030e+03, 1.592975608434569e-01, 9.503199517493796e-23
